0,1,2,3,4,5,6,7,8,9,10,11
-15.208150386810303,-15.60793399810791,-15.288867950439453,-15.873186588287354,-14.81290054321289,-15.43829345703125,-15.699060440063477,,,,,
-15.883217334747314,-15.803990364074707,-15.266107559204102,-15.886902809143066,-16.01766014099121,-15.525629043579102,-15.828349590301514,-16.03893804550171,-14.862217426300049,,,
-15.187295913696289,-16.229930877685547,-15.706859111785889,-15.153845310211182,-15.402079105377197,,,,,,,
-15.14112663269043,-15.626091480255127,-16.118074417114258,,,,,,,,,
-15.606207847595215,-16.11979866027832,,,,,,,,,,
-16.128396034240723,-15.651619911193848,-15.186277389526367,-15.896811962127686,-15.082996845245361,-15.611981868743896,,,,,,
-15.59396743774414,-15.488641738891602,-15.291728973388672,-15.631875038146973,-14.988629817962646,,,,,,,
-15.618419170379639,-15.639142513275146,-15.229682922363281,,,,,,,,,
-15.274129867553711,-15.092284202575684,-15.867008209228516,-15.101365566253662,-15.693886756896973,-15.397607326507568,,,,,,
-16.194557189941406,-15.596417427062988,-15.880070686340332,-15.911546230316162,-15.40015983581543,,,,,,,
-14.529963493347168,-15.818881034851074,-15.622498035430908,-15.697787761688232,,,,,,,,
-16.220450401306152,-14.922597408294678,-15.201142311096191,-15.09345531463623,-16.020890712738037,-15.589512825012207,,,,,,
-14.567138195037842,-16.1565523147583,-15.624526500701904,-15.088483333587646,-15.439818859100342,,,,,,,
-15.697484493255615,-15.191577434539795,-15.443853378295898,-15.137382984161377,-15.958556652069092,,,,,,,
-15.129771709442139,-15.901426792144775,-15.23498821258545,-16.196845054626465,,,,,,,,
-15.584951400756836,-14.775134086608887,-15.344539165496826,-15.57903528213501,-15.5953950881958,,,,,,,
-16.220450401306152,-15.515528678894043,-15.342456817626953,-15.03176736831665,-15.40312910079956,,,,,,,
-15.578930854797363,-15.19163465499878,-15.572964191436768,-15.447085857391357,-15.330678462982178,-15.474474906921387,,,,,,
-15.514321327209473,-15.061962604522705,,,,,,,,,,
-15.481330871582031,-14.682468891143799,-15.658385753631592,-15.801246643066406,,,,,,,,
-15.651454448699951,-15.713200092315674,-14.858010292053223,-14.763138771057129,-15.263824462890625,-15.803754329681396,-15.652504920959473,-15.660189151763916,,,,
-15.492162704467773,-15.922872066497803,-15.388187885284424,-15.20967435836792,-15.673683643341064,,,,,,,
-15.201103687286377,-15.703796863555908,-15.204104900360107,-15.287764549255371,-16.16650390625,-15.885939121246338,-14.911759376525879,-15.215290069580078,,,,
-15.381245136260986,-15.57320499420166,-16.222700119018555,-15.082759380340576,-15.514203071594238,,,,,,,
-15.158239841461182,-15.628295421600342,-16.058452606201172,,,,,,,,,
-15.022354125976562,-14.677316665649414,,,,,,,,,,
-15.265510559082031,-15.50465726852417,-15.792912483215332,-14.837774276733398,-16.12373638153076,,,,,,,
-16.014317512512207,,,,,,,,,,,
-16.21939468383789,-15.682507991790771,-14.567198753356934,-15.882364273071289,-15.911178588867188,,,,,,,
-15.997000217437744,-15.980775356292725,-15.574719429016113,-15.734422206878662,-15.365674018859863,-15.668891906738281,-15.642422676086426,,,,,
-15.582140922546387,-15.686405181884766,-15.725747108459473,-15.77823781967163,-15.816934585571289,-15.652710914611816,-15.887314796447754,,,,,
-15.36705493927002,-15.876871109008789,-15.895320415496826,-15.699417114257812,-16.199779510498047,-15.826337337493896,-15.21236801147461,,,,,
-15.132462501525879,-15.449079036712646,-15.513474464416504,-14.636136531829834,-15.731521606445312,,,,,,,
-15.570775032043457,-15.47316026687622,-16.189579010009766,-15.787697792053223,,,,,,,,
-15.7205228805542,-15.540794372558594,-15.173376560211182,-15.080358982086182,-15.36724328994751,-15.013693809509277,-14.682468891143799,-15.191518783569336,-15.749438762664795,-15.26001262664795,,
-16.196463584899902,,,,,,,,,,,
-15.320457935333252,-15.613526821136475,-15.175770282745361,-15.473811149597168,-16.14221477508545,-15.807796478271484,-15.42161750793457,,,,,
-14.927884101867676,-15.273159980773926,,,,,,,,,,
-15.081478595733643,-15.5663423538208,-15.66764783859253,-15.053609848022461,-15.48330545425415,-15.489492416381836,,,,,,
-15.258625030517578,-15.860914707183838,-15.88725757598877,,,,,,,,,
-15.194948196411133,-15.29801321029663,-15.701804637908936,-15.310496807098389,,,,,,,,
-15.406084060668945,-15.728551864624023,-15.732192516326904,-14.814510345458984,,,,,,,,
-15.879748344421387,-15.871691703796387,-16.13948631286621,-15.884293556213379,,,,,,,,
-15.511387825012207,-14.49443531036377,-15.351513862609863,-15.42654275894165,-15.782310485839844,-15.885308742523193,,,,,,
-15.232491970062256,-16.17996120452881,-15.799378871917725,,,,,,,,,
-15.897673606872559,-15.529337882995605,-15.179625034332275,-15.812031269073486,-15.906827926635742,-14.430861473083496,,,,,,
-15.381290912628174,,,,,,,,,,,
-15.956707954406738,-15.797743797302246,-15.209052085876465,-16.030561447143555,-16.169775009155273,,,,,,,
-15.609152793884277,-15.571007251739502,-15.381666660308838,-15.973938941955566,-14.481465816497803,-15.178596496582031,,,,,,
-15.855137825012207,-16.199779510498047,,,,,,,,,,
-15.493029117584229,,,,,,,,,,,
-15.858804702758789,,,,,,,,,,,
-14.98610782623291,-15.398534297943115,-15.509422302246094,,,,,,,,,
-15.18757677078247,-15.747848510742188,-15.697247505187988,-15.498601913452148,-15.338923454284668,,,,,,,
-15.472708225250244,-15.760963439941406,-15.525693893432617,,,,,,,,,
-16.194162368774414,-14.844102382659912,-16.08603572845459,-15.065011978149414,-15.515049457550049,,,,,,,
-15.585975170135498,-14.914596557617188,-15.127290725708008,-16.112424850463867,-14.76246976852417,-15.932370662689209,,,,,,
-15.73795461654663,-15.693072319030762,-15.858191967010498,-14.813522815704346,-15.309319972991943,-15.282722473144531,,,,,,
-16.194557189941406,,,,,,,,,,,
-15.445598125457764,-16.229435920715332,-15.936262607574463,-15.009860515594482,-14.973433017730713,-15.882825374603271,,,,,,
-15.534119129180908,-15.366196632385254,-15.241119384765625,,,,,,,,,
-15.358577251434326,-15.471927642822266,-15.195536613464355,-15.449427127838135,-15.569572925567627,-14.920415878295898,,,,,,
-15.530861377716064,-15.329914093017578,-15.683088779449463,,,,,,,,,
-16.21939468383789,-15.66918420791626,,,,,,,,,,
-16.21939468383789,-15.236112117767334,-14.974781513214111,-14.796860694885254,,,,,,,,
-15.845930576324463,-15.671760082244873,-15.395935535430908,-15.864262104034424,-15.532142162322998,,,,,,,
-14.910709381103516,-15.1920747756958,-15.769754409790039,-15.803560256958008,-15.788430213928223,,,,,,,
-15.866498470306396,,,,,,,,,,,
-15.809155464172363,-15.236207962036133,,,,,,,,,,
-16.2098331451416,-15.687535285949707,-15.340466499328613,-14.984456062316895,,,,,,,,
-16.21939468383789,-15.225189208984375,-16.01819896697998,,,,,,,,,
-15.329739093780518,-15.850725173950195,-15.258300304412842,-14.858516693115234,-16.045640468597412,-14.932013034820557,,,,,,
-16.026704788208008,-15.799206256866455,-15.925648212432861,-15.937147617340088,-15.820944786071777,-15.195177555084229,-15.595466136932373,,,,,
-15.778077125549316,-15.786431789398193,-15.756377696990967,-14.932934284210205,-15.896983623504639,-14.989501476287842,-15.340727806091309,-15.029123306274414,-15.452178955078125,,,
-15.583337306976318,-14.90532398223877,-15.485118389129639,-15.126282215118408,,,,,,,,
-15.48067569732666,-15.415563106536865,-15.151066780090332,,,,,,,,,
-15.398680210113525,-15.385950088500977,-15.29892635345459,-15.494091987609863,-15.741879940032959,,,,,,,
-15.228040218353271,-15.596681118011475,-15.752652645111084,-15.618183612823486,-15.013744831085205,,,,,,,
-15.340458869934082,-14.924684047698975,-16.12113094329834,-15.319726467132568,-15.22009563446045,,,,,,,
-16.00066900253296,-15.641988754272461,-15.438379764556885,,,,,,,,,
-14.93277883529663,,,,,,,,,,,
-15.187590599060059,-15.61132001876831,-16.183809280395508,-15.509770393371582,-15.308053016662598,,,,,,,
-15.852884769439697,-15.511800289154053,-15.262784004211426,-15.02552080154419,-15.566407680511475,,,,,,,
-15.814236640930176,-15.158709049224854,-15.604998588562012,-15.238543033599854,-16.034605979919434,-15.777987480163574,,,,,,
-15.445418357849121,-15.593427181243896,-15.443674087524414,-15.121184349060059,-15.172972679138184,-15.662760257720947,-15.295148849487305,,,,,
-15.08645248413086,-15.734182357788086,-15.004278182983398,,,,,,,,,
-15.949410915374756,-15.9791841506958,-15.044213771820068,-15.71172046661377,,,,,,,,
-15.853588104248047,-15.573009014129639,-15.452329158782959,-16.037144660949707,-15.308730125427246,-15.074008464813232,-15.217818260192871,-15.290398597717285,-15.89884090423584,,,
-15.330830574035645,-16.194557189941406,-14.76319694519043,-15.613170623779297,-16.209710121154785,-15.526340007781982,-15.425060272216797,-15.079978466033936,-15.244659423828125,-15.344756603240967,,
-15.943711280822754,-15.363273620605469,-15.718774795532227,-15.355363368988037,-15.362885475158691,-15.61699914932251,,,,,,
-15.595441818237305,-15.796345710754395,-14.706573009490967,-15.924052238464355,-15.11405086517334,-15.78019666671753,-15.0652437210083,,,,,
-16.053075790405273,,,,,,,,,,,
-15.324546813964844,-15.784737586975098,-15.820213794708252,,,,,,,,,
-15.937170028686523,-15.705427169799805,-15.564515113830566,,,,,,,,,
-16.220450401306152,-15.412708759307861,-14.77542781829834,-16.08126735687256,,,,,,,,
-16.121975898742676,-16.17292022705078,-15.102209091186523,-15.13862657546997,,,,,,,,
-15.592117309570312,-15.17488431930542,-15.916177749633789,-15.01020622253418,,,,,,,,
-15.49907112121582,-16.199779510498047,-15.993870258331299,-15.902751922607422,-15.752840995788574,-16.180237770080566,-15.871015071868896,-14.953139781951904,-15.245378971099854,,,
-15.786633968353271,-15.936830043792725,-15.022140979766846,-15.522511005401611,,,,,,,,
-15.26673173904419,,,,,,,,,,,
-15.281689643859863,-15.577769756317139,,,,,,,,,,
-14.683234691619873,-15.602813720703125,,,,,,,,,,
-15.292842864990234,-15.023643493652344,,,,,,,,,,
-16.03016757965088,-15.486408233642578,-15.244852066040039,-15.228895664215088,-15.878947257995605,-15.634644985198975,-15.502041816711426,-14.776983261108398,,,,
-15.07917833328247,-15.38219690322876,-14.93685531616211,,,,,,,,,
-15.16802453994751,-15.698071002960205,-16.196468353271484,-15.973095893859863,,,,,,,,
-15.981933116912842,-15.763893604278564,-16.1174955368042,-15.22025442123413,-15.832969188690186,-15.53130578994751,-15.509634971618652,-15.405430793762207,-15.660799980163574,,,
-16.077397346496582,-15.844109535217285,-14.823431015014648,-15.890183925628662,,,,,,,,
-15.249114990234375,-15.535332679748535,-15.52055835723877,-16.254467964172363,-15.858691215515137,-15.901895523071289,,,,,,
-15.230676174163818,-16.195981979370117,-15.151023387908936,,,,,,,,,
-15.74103593826294,-15.495490074157715,-15.733224868774414,-15.171698570251465,,,,,,,,
-15.36901569366455,-16.161863327026367,-15.94673204421997,-15.310949802398682,,,,,,,,
-15.675296306610107,-15.177895069122314,-14.803670406341553,-15.047067642211914,-16.153782844543457,-15.581973552703857,-15.32271957397461,-15.157705307006836,,,,
-15.470968246459961,-15.476560115814209,-15.51956033706665,-15.338489532470703,-15.08535623550415,-14.869567394256592,,,,,,
-16.199779510498047,-15.135824203491211,-15.835634708404541,-15.549142837524414,,,,,,,,
-15.200000286102295,-15.251197338104248,-15.02856159210205,-15.39145278930664,-15.063618659973145,-15.496247291564941,-15.333196640014648,,,,,
-15.576901912689209,-15.32482385635376,-15.845423221588135,-15.815121173858643,-15.965591430664062,-15.701908111572266,-15.169689655303955,,,,,
-16.20965003967285,-15.241703987121582,-15.161669731140137,-15.174909591674805,-14.875308513641357,-15.449427127838135,-15.282214641571045,-15.86782693862915,,,,
-15.115103721618652,-15.119646072387695,-16.03782558441162,-15.853784561157227,-15.600931167602539,-15.856435298919678,-15.120899200439453,,,,,
-15.365276336669922,-15.699996948242188,-15.86499834060669,-15.872459888458252,-14.867462158203125,,,,,,,
-15.545786380767822,,,,,,,,,,,
-15.144110679626465,-15.022984504699707,-15.052586555480957,-15.519091129302979,-15.718229293823242,-15.370605945587158,-15.249369621276855,-15.507098197937012,,,,
-15.81907033920288,-15.280688762664795,-16.196463584899902,-15.730809688568115,-15.257147789001465,,,,,,,
-15.671396732330322,-15.241035461425781,-14.521186828613281,,,,,,,,,
-15.334989070892334,-15.108092308044434,-16.013417720794678,-15.68421459197998,-15.368215084075928,-15.290621280670166,-15.27620553970337,,,,,
-15.862756252288818,-15.126623153686523,-15.485487937927246,-15.43761396408081,-15.326000690460205,-15.982986450195312,-15.10719108581543,-15.914852142333984,-15.294143199920654,-15.23525619506836,-15.868026733398438,
-16.034343719482422,-15.512393951416016,-15.971587657928467,-15.202625751495361,,,,,,,,
-15.65134859085083,-15.758237361907959,-15.089939594268799,-15.165504932403564,-15.770496368408203,-15.95704984664917,-15.449907779693604,,,,,
-15.752163887023926,-15.856483936309814,-15.300620079040527,-15.849868774414062,-15.183843612670898,,,,,,,
-15.451120853424072,-14.865540981292725,-15.233733654022217,,,,,,,,,
-15.477036952972412,-15.130594730377197,-15.748478412628174,-15.426520824432373,-15.324546813964844,-15.052533149719238,,,,,,
-15.87286901473999,-14.955581188201904,-15.762426853179932,,,,,,,,,
-15.780710697174072,-15.13393497467041,-15.380597114562988,,,,,,,,,
-15.52795696258545,-15.619274616241455,-15.085873126983643,-15.526333808898926,-15.290814876556396,-15.970273971557617,-16.19180202484131,,,,,
-15.36537790298462,-15.111518383026123,-15.319874286651611,,,,,,,,,
-14.91452932357788,-15.499865055084229,-15.51782512664795,-15.15137243270874,-15.857651233673096,-15.333457469940186,,,,,,
-15.65663194656372,,,,,,,,,,,
-15.69704008102417,-15.37244701385498,-15.370108604431152,-15.090434551239014,-15.165359497070312,-15.469168186187744,,,,,,
-15.844513416290283,-14.771625518798828,,,,,,,,,,
-15.53130578994751,-15.377120971679688,,,,,,,,,,
-15.450591564178467,-15.497060298919678,-15.887175559997559,-15.92970085144043,-15.882486820220947,,,,,,,
-15.974597454071045,-15.63441276550293,-15.744194984436035,-15.370551109313965,-15.520009517669678,-15.652504920959473,,,,,,
-14.727829456329346,,,,,,,,,,,
-14.7915678024292,-15.40637731552124,-15.342651844024658,-15.745640277862549,-15.343069076538086,-15.48258924484253,,,,,,
-15.412858009338379,-15.871427536010742,-15.79104232788086,-15.871448516845703,-15.54898738861084,,,,,,,
-16.21939468383789,-15.65421438217163,-16.190996170043945,-15.504655361175537,-15.365392684936523,-15.134037494659424,-15.213640213012695,,,,,
-15.68930959701538,-14.824610233306885,-15.772492408752441,,,,,,,,,
-15.040809631347656,-15.480275630950928,-15.78384017944336,,,,,,,,,
-15.881611347198486,-15.855924606323242,-16.070972442626953,-15.312720775604248,,,,,,,,
-15.05689811706543,-15.634350776672363,,,,,,,,,,
-15.649023056030273,-15.76460886001587,-15.911891460418701,-14.765073776245117,-16.004258632659912,-15.924034595489502,,,,,,
-15.935978889465332,-16.142946243286133,-15.50305461883545,-15.36609697341919,-15.995493412017822,-14.994208812713623,-15.016490459442139,,,,,
-15.90463924407959,-15.48407506942749,-14.989535331726074,-15.69871473312378,-15.896320819854736,-15.46493148803711,-15.713532447814941,-15.716455936431885,-15.62356185913086,,,
-15.435140609741211,-15.807543754577637,-15.881778717041016,-15.293100357055664,-15.677850723266602,-14.78195858001709,-15.05866289138794,,,,,
-16.20016098022461,-15.317594528198242,-15.556774139404297,,,,,,,,,
-15.803864002227783,-15.414223670959473,-15.748586654663086,-16.03526782989502,,,,,,,,
-15.5676851272583,-15.787698745727539,-14.97522497177124,-15.2581467628479,,,,,,,,
-15.860945224761963,-15.432620525360107,-16.081692695617676,-15.300127983093262,-15.455825328826904,-15.428263187408447,-15.687512397766113,,,,,
-15.509626865386963,-15.441742420196533,-15.707894325256348,-15.837889671325684,,,,,,,,
-16.194162368774414,-14.826887130737305,-15.14126205444336,-15.356556415557861,-14.806792259216309,-15.583730220794678,-14.976380825042725,,,,,
-14.788361072540283,-16.146814346313477,-15.874389171600342,,,,,,,,,
-15.463381290435791,-15.744332790374756,-15.922332286834717,-15.490917205810547,-16.14221477508545,-15.012557029724121,,,,,,
-15.007986068725586,-15.424146175384521,-14.803853988647461,,,,,,,,,
-15.796220779418945,-15.111774921417236,-14.786463260650635,-15.378256797790527,,,,,,,,
-16.21939468383789,-14.600030899047852,-15.76397180557251,-15.184978008270264,-15.002608299255371,,,,,,,
-15.79941463470459,-15.86863374710083,-15.880486965179443,-15.876504898071289,,,,,,,,
-15.387575626373291,-15.415817260742188,-15.495676517486572,-15.51786756515503,-15.355255126953125,,,,,,,
-15.371574878692627,-15.857651233673096,-15.41945219039917,-15.421319961547852,-15.723834037780762,,,,,,,
